;Unnamed: 0;text;airline_sentiment
379;4570; wifi slow! What point one can't get Internet?! Ugh...;negative
380;2248; UA3782 Cancelled Flightled. I'm waiting customer service.;negative
381;632; hard stay upset someone least TRY show remorse.;negative
382;575; addition, first flight delayed hour I'm arriving destination hrs Late Flight.;negative
383;2465; maintenance issue. Stuck Geneva meal voucher even cover pLate Flight spaghetti. Really.;negative
384;1974; check-in system down? I'm trouble checking flight departs less 24 hrs.;negative
385;3137; Great customer service again. Thanks!;positive
386;1244; point made home own.;negative
387;5716; live southwest, Imagine Dragons favorite band, met 2bestfriends thanks them. would amazing;positive
388;7338; crew say safety. If say glad stay ... Check information give costumers;negative
389;7387; Why making freaking hard say good things you?? #jetbluefail http://t.co/v8SB0RBICx;negative
390;1897; customer service experience tweeted quality assurance.;negative
391;1604; Denver baggage handlers totally impressed us today. Our lungs barely made run connect bags no problem! #DEN;positive
392;3805; When happen? It really confuses 1st content come 6in screens technology forward United is.;negative
393;9536; Seriously doubt still sitting inside gate.;negative
394;6269;" would nice could talk agent rather get caught w/ promotion &amp; hung";negative
395;10708; US Airways website. So double charge people book flights now? Apparently I've never booked twice;negative
396;2599; Also at-gate monitor showed 23 empty seats;negative
397;3707; patient agent explains booked new flight 6:18 plane arrive 6:07;negative
398;7144; lmfao, love;positive
399;12876; seriously cats dead I'm going pissed/very thankful evil wants soul;negative
400;13066; not helpful;negative
401;2470;. much info share via tweet. Please send name contact info. Happy supply images CS rep names.;negative
402;10218; sad experience today 4663. Family Southwest direct MCO. My loyalty USAir not vacationing boys today.;negative
403;9133; spent 3.5 hours got nowhere. Entire experience #epicfail;negative
404;5373;" customer svc worse #WinterWeather Flight Cancelled Flighted, website malfunction, hold &gt;1:34. http://t.co/PgwUkrpMOx";negative
405;6460; no, thanks. think straight!;negative
406;5216; please DM speak regarding receipts email presidential level complaint;negative
407;2315; guys changed ages double booked seats I've even though platinum person none;negative
408;4462; thanks Ella-Mae LAS counter going beyond help us get back ABQ flight Cancelled Flightled!;positive
409;3104; happened airlines they've given flight vouchers transparent problems.;negative
410;12758; would like additional details issue? Airport, flight, agent name? Or happy w/ automated lip service?;negative
411;9; amazing, arrived hour early. You're good me.;positive
412;6711; discount three delays?;negative
413;8632; Beatriz Susan. Gate MCO.;positive
414;14638; money, change flight, answer phones! Any suggestions make commitment??;negative
415;11663; thank you! Glad heading home! Great people call center!;positive
416;14060; not taking calls? need change flight!;negative
417;13187; Oh,i already turned itover them, apparently losing someones bag honeymoon require accountability;negative
418;5484; LUVed SJC gate 23 agent boarded flight 372 DAL. Didn't get name. He represents brand well.;positive
419;811; thanks effing holidays we're missing full day skiing due baggage team's incompetence ;negative
420;7135; Very excited, first time Sunday, March get fly #JetBlue flight 123 #Mint JFK. Looking forward :-);positive
421;7698; get honest update departure flite 454. Been plane infant children;negative
422;2030; Cancelled Flightled flight UA922 aircrft maintenance. I'm delayed 10 hours now. What's refund options?;negative
423;6203;  OK will! Thank you!!!;positive
424;12855; I've never anything bad say now. No love faithful customers.;negative
425;11024; ruined honeymoon causing us miss international flight, stranded.;negative
426;8422; trading customer experience short term $$. So sad (previous?) loyal customer. https://t.co/dFmvmiBH4x;negative
427;3197; thanks KP. What's going w/4840 tonight. Bad update online phone. Can't give customers good info. Not waste time?!;negative
428;7173; bet:);positive
429;3206; WORST SERVICE EVER. Denied access flight moved flight times. How hard schedule gate?  next time.;negative
430;3414; customer service lacking owe  camera. also appreciate not interrupted every time speak Thanks;negative
431;10951; Paid Choice Seat Choice NOT big man next seat, too. #oldseatnocushion #worstflight #nohelponboard;negative
432;7577; waved someone behind step forward although explained happened indicated need make flight;negative
433;7645; okay thank you! I'll check again!;positive
434;2087; tried change flight THREE times phone got disconnected time.;negative
435;4414; due apparent water issue checked fine checks husband already deal first;negative
436;11253; thank you.3860 cincy.just landed.you add frequent flyer miles account.. long, incredibly frustrating day;negative
437;7899; guys lost bag ski gear it. flew NYC ski. Should buy new stuff tomorrow? ...;negative
438;4431; come I'm not getting points buy rapid reward shopping site?;negative
439;6195; bad weather multiple Cancelled Flighted flights us scared! Noted next time.;negative
440;13453; way could put hotel night?? If not I'm sleep airport tonight.;negative
441;7573; Thanks personalized customer service! #cannedtweet #autoresponse;positive
442;5757;" Promotion also said two free round trip flights. Nope, pay $200 extra chi Vegas. Bait&amp;switch.";negative
443;3231; blamed weather lol 78 no wind not cloud sky!! Delayed ways 4x!! RU kidding charge 1.5lb w/8 delays?;negative
444;12764; no idea they're doing. Delay flight 5pm 7:40pm delay another TO THE SAME DESTINATION THE SAME TIME.;negative
445;13657; wait times hours talk exec plt agent, going on!!!;negative
446;12015; idea wait time refunds ? told days phone well past that.;negative
447;144;" amazing staff &amp; super helpful ran  #PrincessHalf spoiled comfort!!!";positive
448;7719; would say delay likely? Thanks much.;positive
449;1040;" This must drone “:  We understand frustration. Our Bag team working hard get bag(s) you...""";negative
450;14563; All flts JFK Cancelled Flightled Thx UR agent SFO Im rebooked UA. Didn't get name. She awesome! #twitterhug #shesaidrun;negative
451;12281; communications seems issue too, no?;negative
452;10526; Yes, February. Bad weather happens every winter. If guys business sense forecast I'm loss.;negative
453;13530; one checkpoint open JFK terminal 8? Ridiculous.;negative
454;4875; lol already card member well lol enjoy flying Guys;positive
455;10500; ...be found checks in. Now no info. Please DM help fix NOW. (3/3);negative
456;14613;" used ""call back"" feature operator regarding flight, got call hours Late Flightr got hung on. #pleasehelp";negative
457;13992; none sample itineraries actually booked http://t.co/mF7rABGn8a Every last leg back US says invalid;negative
458;2744; thank reply. fill form submit requested. Good know paying attention!;positive
459;2561; typically get problem fixed crew expires delay turns Cancelled Flight...;negative
460;7050;"Stop madness "": Our fleet's fleek. http://t.co/Q5a7jtkI5K”";negative
461;329; luggage gone. I've filed paperwork, promised call/email. Still no resolution response central luggage.;negative
462;1307; three delayed flights missed connections first class flights not get compensation losing seats...;negative
463;1101; better keep connection ORD To FWA boards ten minutes open get plane landed hour Late Flight;negative
464;14531;  If updated screens, people would know Late Flightst info, good bad. And work because...;negative
465;4428; thx not responding;negative
466;3849; JH: going process refund wifi. asking receipt #? never received email- guys whacked credit card;negative
467;12113; Aww cool! It's nice know still head then. One faves.;positive
468;4653; sick joke? #toyingwithouremotions;negative
469;3637; officially favorite airline. They created magic day!!! #friendlyskies #careyon;positive
470;7486; find them, tell us. I've flown Jet Blue since first month. The experience was.;negative
471;10162; can't wait   find poorly  handled situation. #shameful http://t.co/HHOxQPsUbA;negative
472;11682; It US 893. The gate open 50 mins waiting. What great way finish 18 hour delayed arrival!!;negative
473;7737; touched #NewOrleans annual  national distributor conference! #livethelegend;positive
474;9475; time bracket call fix problem?I've attempting fix contact information issue days;negative
475;13056; yes have. Thanks;positive
476;4289; BTW true remind flight staff checking even indicating meal prefer reservation?;negative
477;8864;" continue button generated trip ""plan trip page"" regardless far along Flight Booking Problems process hint: end";negative
478;7477; come on! Already delayed 2+ hrs flight 1415 waited pilot come Boston, reassign him?! Endless trip.;negative
479;10139; The automated message helpful impossible speak human right now. Desperately need luggage :(;negative
480;2069; allow families small children board first anymore? Our next flight another airline...;negative
481;10642; pm! Still no bag..;negative
482;9542; Strike Three!!! You guys suck!!!;negative
483;8554; Done! Also looks like opened flight Vegas Sunday!;positive
484;3021; Hi, flight 1051. If try book new one way, flight departure shows 3:55pm seems accurate.;positive
485;11670; ticket couldnt used bc unable get departing dest (RSW) bc blizzard BOS. Told way use credit $200 fine;negative
486;5942; good chance anyone else airport ever Flight Booking Problems southwest again..;negative
